clock_tick,station_id,route_id,platform_state
1640,3,2,Empty
1640,4,3,Empty
1641,1,1,Empty
1641,1,2,MovingPassengers
1641,1,3,Empty
1641,2,1,Empty
1641,2,2,Empty
1641,2,3,Empty
1641,3,1,Empty
1641,3,2,Empty
1641,4,3,Empty
1642,1,1,Empty
1642,1,2,Departure
1642,1,3,Empty
1642,2,1,Empty
1642,2,2,Empty
1642,2,3,Empty
1642,3,1,Empty
1642,3,2,Empty
1642,4,3,Empty
1644,1,1,Empty
1644,1,2,Empty
1644,1,3,Empty
1644,2,1,Empty
1644,2,2,Empty
1644,2,3,Empty
1644,3,1,Empty
1644,3,2,Empty
1644,4,3,Empty
1645,1,1,Empty
1645,1,2,Empty
1645,1,3,Empty
1645,2,1,Empty
1645,2,2,Empty
1645,2,3,Empty
1645,3,1,Empty
1645,3,2,Empty
1645,4,3,Empty
1646,1,1,Empty
1646,1,2,Empty
1646,1,3,Empty
1646,2,1,Empty
1646,2,2,Empty
1646,2,3,Empty
1646,3,1,Empty
1646,3,2,Empty
1646,4,3,Empty
1647,1,1,Empty
1647,1,2,Empty
1647,1,3,Empty
1647,2,1,Empty
1647,2,2,Empty
1647,2,3,MovingPassengers
1647,3,1,Empty
1647,3,2,Empty
1647,4,3,Empty
1648,1,1,Empty
1648,1,2,Empty
1648,1,3,Empty
1648,2,1,Empty
1648,2,2,Empty
1648,2,3,Departure
1648,3,1,Empty
1648,3,2,Empty
1648,4,3,Empty
1649,1,1,Empty
1649,1,2,Empty
1649,1,3,Empty
1649,2,1,Empty
1649,2,2,Empty
1649,2,3,Empty
1649,3,1,Empty
1649,3,2,Empty
1649,4,3,Empty
1650,1,1,Empty
1650,1,2,Empty
1650,1,3,Empty
1650,2,1,Empty
1650,2,2,Empty
1650,2,3,Empty
1650,3,1,Empty
1650,3,2,Empty
1650,4,3,Empty
1651,1,1,Empty
1651,1,2,Empty
1651,1,3,Empty
1651,2,1,Empty
1651,2,2,Empty
1651,2,3,Empty
1651,3,1,Empty
1651,3,2,Empty
1651,4,3,Empty
1652,1,1,Empty
1652,1,2,Empty
1652,1,3,Empty
1652,2,1,Empty
1652,2,2,Empty
1652,2,3,Empty
1652,3,1,Empty
1652,3,2,Empty
1652,4,3,Empty
1653,1,1,Empty
1655,1,1,Empty
1655,1,2,Empty
1655,1,3,Empty
1655,2,1,Empty
1655,2,2,Empty
1655,2,3,Empty
1655,3,1,Empty
1655,3,2,Empty
1655,4,3,Empty
1656,1,1,Empty
1656,1,2,Empty
1656,1,3,Empty
1656,2,1,MovingPassengers
1656,2,2,MovingPassengers
1656,2,3,Empty
1656,3,1,Empty
1656,3,2,Empty
1656,4,3,Empty
1657,1,1,Empty
1657,1,2,Empty
1657,1,3,Empty
1657,2,1,Departure
1657,2,2,Departure
1657,2,3,Empty
1657,3,1,Empty
1657,3,2,Empty
1657,4,3,Empty
1659,1,1,Empty
1659,1,2,Empty
1659,1,3,Empty
1659,2,1,MovingPassengers
1659,2,2,MovingPassengers
1659,2,3,MovingPassengers
1659,3,1,Empty
1659,3,2,Empty
1659,4,3,Empty
1660,1,1,Empty
1660,1,2,Empty
1660,1,3,Empty
1660,2,1,Departure
1660,2,2,Departure
1660,2,3,Departure
1660,3,1,Empty
1660,3,2,Empty
1660,4,3,Empty
1661,1,1,Empty
1661,1,2,Empty
1661,1,3,Empty
1661,2,1,Empty
1661,2,2,Empty
1661,2,3,Empty
1661,3,1,Empty
1661,3,2,Empty
1661,4,3,Empty
1663,1,1,Empty
1663,1,2,Empty
1663,1,3,Empty
1663,2,1,Empty
1663,2,2,Empty
1663,2,3,Empty
1663,3,1,Empty
1663,3,2,Empty
1663,4,3,Empty
1664,1,1,Empty
1664,1,2,Empty
1664,1,3,Empty
1664,2,1,Empty
1664,2,2,Empty
1664,2,3,Empty
1664,3,1,Empty
1664,3,2,Empty
1664,4,3,Empty
1665,1,1,Empty
1665,1,2,Empty
1665,1,3,Empty
1665,2,1,Empty
1665,2,2,Empty
1665,2,3,Empty
1665,3,1,Empty
1665,3,2,Empty
1665,4,3,Empty
1666,1,1,Empty
1666,1,2,Empty
1666,1,3,Empty
1666,2,1,Empty
1666,2,2,Empty
1666,2,3,Empty
1666,3,1,Empty
1666,3,2,Empty
1666,4,3,Empty
1667,1,1,Empty
1667,1,2,Empty
1667,1,3,Empty
1667,2,1,Empty
1667,2,2,Empty
1667,2,3,Empty
1667,3,1,Empty
1667,3,2,Empty
1667,4,3,Empty
1668,1,1,Empty
1668,1,2,Empty
1668,1,3,Empty
1668,2,1,Empty
1668,2,2,Empty
1668,2,3,Empty
1668,3,1,Empty
1668,3,2,Empty
1668,4,3,Empty
1669,1,1,Empty
1669,1,2,Empty
1669,1,3,Empty
1669,2,1,Empty
1669,2,2,Empty
1669,2,3,Empty
1669,3,1,Empty
1669,3,2,Empty
1669,4,3,Empty
1670,1,1,Empty
1670,1,2,Empty
1670,1,3,MovingPassengers
1670,2,1,Empty
1670,2,2,Empty
1670,2,3,Empty
1670,3,1,Empty
1670,3,2,Empty
1670,4,3,Empty
1671,1,1,Empty
1671,1,2,Empty
1671,1,3,Departure
1671,2,1,Empty
1671,2,2,Empty
1671,2,3,Empty
1671,3,1,Empty
1671,3,2,Empty
1671,4,3,Empty
1672,1,1,Empty
1672,1,2,Empty
1672,1,3,Empty
1672,2,1,Empty
1672,2,2,Empty
1672,2,3,Empty
1672,3,1,Empty
1672,3,2,Empty
1672,4,3,Empty
1674,1,1,Empty
1674,1,2,Empty
1674,1,3,Departure
1674,2,1,Departure
1674,2,2,Empty
1674,2,3,Empty
1674,3,1,Empty
1674,3,2,Empty
1674,4,3,Empty
1675,1,1,Empty
1675,1,2,Empty
1675,1,3,Empty
1675,2,1,Empty
1675,2,2,Empty
1675,2,3,Empty
1675,3,1,Empty
1675,3,2,Empty
1675,4,3,Empty
1676,1,1,Empty
1676,1,2,Empty
1676,1,3,Empty
1676,2,1,MovingPassengers
1676,2,2,MovingPassengers
1676,2,3,Empty
1676,3,1,Empty
1676,3,2,Empty
1676,4,3,Empty
1681,1,1,Empty
1681,1,2,Empty
1681,1,3,Empty
1681,2,1,Empty
1681,2,2,Empty
1681,2,3,Empty
1681,3,1,Empty
1681,3,2,Empty
1681,4,3,Empty
1682,1,1,Empty
1682,1,2,Empty
1680,2,3,Empty
1680,3,1,Empty
1680,3,2,Empty
1680,4,3,Empty
1687,1,1,Empty
1687,1,2,Empty
1687,1,3,Empty
1687,2,1,Empty
1687,2,2,Empty
1687,2,3,Empty
1687,3,1,Empty
1687,3,2,Empty
1687,4,3,Empty
1692,1,1,Empty
1692,1,2,Empty
1692,1,3,Empty
1692,2,1,Empty
1692,2,2,Empty
1692,2,3,Empty
1692,3,1,Empty
1692,3,2,Empty
1692,4,3,Empty
1693,1,1,Empty
1693,1,2,Empty
1693,1,3,Empty
1693,2,1,Empty
1693,2,2,Empty
1693,2,3,Empty
1693,3,1,Empty
1693,3,2,Empty
1693,4,3,Empty
1696,1,1,Empty
1696,1,2,Empty
1696,1,3,Empty
1696,2,1,Empty
1696,2,2,Empty
1696,2,3,Empty
1696,3,1,Empty
1696,3,2,Empty
1696,4,3,Empty
1697,1,1,MovingPassengers
1697,1,2,MovingPassengers
1697,1,3,MovingPassengers
1697,2,1,Empty
1697,2,2,Empty
1697,2,3,Empty
1697,3,1,Empty
1697,3,2,Empty
1697,4,3,Empty
1698,1,1,Departure
1698,1,2,Departure
1698,1,3,Departure
1698,2,1,Empty
1698,2,2,Empty
1698,2,3,Empty
1698,3,1,Empty
1698,3,2,Empty
1698,4,3,Empty
1699,1,1,Empty
1699,1,2,Empty
1699,1,3,Empty
1699,2,1,Empty
1699,2,2,Empty
1699,2,3,Empty
1699,3,1,Empty
1699,3,2,MovingPassengers
1699,4,3,Empty
1700,1,1,Empty
1700,1,2,Empty
1700,1,3,Empty
1700,2,1,Empty
1700,2,2,Empty
1700,2,3,Empty
1700,3,1,Empty
1700,3,2,Departure
1700,4,3,Empty
1704,1,1,Empty
1704,1,2,Empty
1704,1,3,Empty
1704,2,1,Empty
1704,2,2,Empty
1704,2,3,Empty
1704,3,1,Empty
1704,3,2,Empty
1704,4,3,Empty
1722,1,1,Empty
1722,1,2,Empty
1722,1,3,Empty
1722,2,1,Empty
1722,2,2,Empty
1722,2,3,Empty
1722,3,1,Empty
1722,3,2,MovingPassengers
1722,4,3,Empty
1723,1,1,Empty
1723,1,2,Empty
1723,1,3,Empty
1723,2,1,Empty
1723,2,2,Empty
1723,2,3,MovingPassengers
1723,3,1,Empty
1723,3,2,Departure
1723,4,3,Empty
1724,1,1,Empty
1724,1,2,Empty
1724,1,3,Empty
1724,2,1,Empty
1724,2,2,Empty
1724,2,3,Departure
1724,3,1,Empty
1724,3,2,Empty
1724,4,3,Empty
1728,1,1,Empty
1728,1,2,Empty
1728,1,3,Empty
1728,2,1,Empty
1728,2,2,Empty
1728,2,3,Empty
1728,3,1,Empty
1728,3,2,Empty
1728,4,3,Empty
1729,1,1,Empty
1729,1,2,Empty
1729,1,3,Empty
1729,2,1,Empty
1729,2,2,Empty
1729,2,3,Empty
1729,3,1,Empty
1729,3,2,Empty
1729,4,3,Empty
1730,1,1,Empty
1730,1,2,Empty
1730,1,3,Empty
1730,2,1,Empty
1730,2,2,Empty
1682,1,3,Empty
1682,2,1,Empty
1682,2,2,Empty
1682,2,3,Empty
1682,3,1,Empty
1682,3,2,Empty
1682,4,3,Empty
1683,1,1,Empty
1683,1,2,Empty
1683,1,3,Empty
1683,2,1,Empty
1683,2,2,Empty
1683,2,3,Empty
1683,3,1,Empty
1683,3,2,Empty
1683,4,3,Empty
1684,1,1,Empty
1684,1,2,Empty
1684,1,3,Empty
1684,2,1,Empty
1684,2,2,Empty
1684,2,3,Empty
1684,3,1,Empty
1684,3,2,Empty
1684,4,3,Empty
1685,1,1,Empty
1685,1,2,Empty
1685,1,3,Empty
1685,2,1,Empty
1685,2,2,Empty
1685,2,3,Empty
1685,3,1,Empty
1685,3,2,Empty
1685,4,3,Empty
1686,1,1,Empty
1686,1,2,Empty
1686,1,3,Empty
1686,2,1,Empty
1686,2,2,Empty
1686,2,3,Empty
1686,3,1,Empty
1686,3,2,Empty
1686,4,3,Empty
1688,1,1,Empty
1688,1,2,Empty
1688,1,3,Empty
1688,2,1,Empty
1688,2,2,Empty
1688,2,3,Empty
1688,3,1,Empty
1688,3,2,Empty
1688,4,3,Empty
1689,1,1,Empty
1689,1,2,Empty
1689,1,3,Empty
1689,2,1,Empty
1689,2,2,Empty
1689,2,3,Empty
1689,3,1,Empty
1689,3,2,Empty
1689,4,3,Empty
1690,1,1,Empty
1690,1,2,Empty
1690,1,3,Empty
1690,2,1,Empty
1690,2,2,Empty
1690,2,3,Empty
1690,3,1,Empty
1690,3,2,Empty
1690,4,3,Empty
1691,1,1,Empty
1691,1,2,Empty
1691,1,3,Empty
1691,2,1,Empty
1691,2,2,Empty
1691,2,3,Empty
1691,3,1,Empty
1691,3,2,Empty
1691,4,3,Empty
1694,1,1,MovingPassengers
1694,1,2,Empty
1694,1,3,Empty
1694,2,1,Empty
1694,2,2,Empty
1694,2,3,Empty
1694,3,1,Empty
1694,3,2,Empty
1694,4,3,Empty
1695,1,1,Departure
1695,1,2,Empty
1695,1,3,Empty
1695,2,1,Empty
1695,2,2,Empty
1695,2,3,Empty
1695,3,1,Empty
1695,3,2,Empty
1695,4,3,Empty
1701,1,1,Empty
1701,1,2,Empty
1701,1,3,Empty
1701,2,1,Empty
1701,2,2,Empty
1701,2,3,Empty
1701,3,1,Empty
1701,3,2,Empty
1701,4,3,Empty
1702,1,1,Empty
1702,1,2,Empty
1702,1,3,Empty
1702,2,1,Empty
1702,2,2,Empty
1702,2,3,Empty
1702,3,1,Empty
1702,3,2,Empty
1702,4,3,Empty
1703,1,1,Empty
1703,1,2,Empty
1703,1,3,Empty
1703,2,1,Empty
1703,2,2,Empty
1703,2,3,Empty
1703,3,1,Empty
1703,3,2,Empty
1703,4,3,Empty
1705,1,1,Empty
1705,1,2,Empty
1705,1,3,Empty
1705,2,1,Empty
1705,2,2,Empty
1705,2,3,Empty
1705,3,1,Empty
1705,3,2,Empty
1705,4,3,Empty
1706,1,1,Empty
1706,1,2,Empty
1706,1,3,Empty
1706,2,1,Empty
1706,2,2,Empty
1706,2,3,Empty
1706,3,1,Empty
1706,3,2,Empty
1706,4,3,Empty
1707,1,1,Empty
1707,1,2,Empty
1707,1,3,Empty
1707,2,1,Empty
1707,2,2,Empty
1707,2,3,Empty
1707,3,1,Empty
1707,3,2,Empty
1707,4,3,Empty
1708,1,1,Empty
1708,1,2,Empty
1708,1,3,Empty
1708,2,1,Empty
1708,2,2,Empty
1708,2,3,MovingPassengers
1708,3,1,Empty
1708,3,2,Empty
1708,4,3,Empty
1709,1,1,Empty
1709,1,2,Empty
1709,1,3,Empty
1709,2,1,Empty
1709,2,2,Empty
1709,2,3,Departure
1709,3,1,Empty
1709,3,2,Empty
1709,4,3,Empty
1710,1,1,Empty
1710,1,2,Empty
1710,1,3,Empty
1710,2,1,Empty
1710,2,2,Empty
1710,2,3,Empty
1710,3,1,Empty
1710,3,2,Empty
1710,4,3,Empty
1711,1,1,Empty
1711,1,2,Empty
1711,1,3,Empty
1711,2,1,Empty
1711,2,2,Empty
1711,2,3,MovingPassengers
1711,3,1,Empty
1711,3,2,Empty
1711,4,3,Empty
1712,1,1,Empty
1712,1,2,Empty
1712,1,3,Empty
1712,2,1,Empty
1712,2,2,Empty
1712,2,3,Departure
1712,3,1,Empty
1712,3,2,Empty
1712,4,3,Empty
1713,1,1,Empty
1713,1,2,Empty
1713,1,3,Empty
1713,2,1,Empty
1713,2,2,Empty
1713,2,3,Empty
1713,3,1,Empty
1713,3,2,Empty
1713,4,3,Empty
1714,1,1,Empty
1714,1,2,Empty
1714,1,3,Empty
1714,2,1,Empty
1714,2,2,Empty
1714,2,3,Empty
1714,3,1,Empty
1714,3,2,Empty
1714,4,3,MovingPassengers
1715,1,1,Empty
1715,1,2,Empty
1715,1,3,Empty
1715,2,1,Empty
1715,2,2,Empty
1715,2,3,Empty
1715,3,1,Empty
1715,3,2,Empty
1715,4,3,Departure
1716,1,1,Empty
1716,1,2,Empty
1716,1,3,Empty
1716,2,1,Empty
1716,2,2,Empty
1716,2,3,Empty
1716,3,1,MovingPassengers
1716,3,2,Empty
1716,4,3,Empty
1717,1,1,Empty
1717,1,2,Empty
1717,1,3,Empty
1717,2,1,Empty
1717,2,2,Empty
1717,2,3,Empty
1717,3,1,Departure
1717,3,2,Empty
1717,4,3,MovingPassengers
1718,1,1,Empty
1718,1,2,Empty
1718,1,3,Empty
1718,2,1,Empty
1718,2,2,Empty
1718,2,3,Empty
1718,3,1,Empty
1718,3,2,Empty
1718,4,3,Departure
1719,1,1,Empty
1719,1,2,Empty
1719,1,3,Empty
1719,2,1,Empty
1719,2,2,Empty
1719,2,3,Empty
1719,3,1,MovingPassengers
1719,3,2,MovingPassengers
1719,4,3,Empty
1720,1,1,Empty
1720,1,2,Empty
1720,1,3,Empty
1720,2,1,Empty
1720,2,2,Empty
1720,2,3,MovingPassengers
1720,3,1,Departure
1720,3,2,Departure
1720,4,3,Empty
1721,1,1,Empty
1721,1,2,Empty
1721,1,3,Empty
1721,2,1,Empty
1721,2,2,Empty
1721,2,3,Departure
1721,3,1,Empty
1721,3,2,Empty
1721,4,3,Empty
1725,1,1,Empty
1725,1,2,Empty
1725,1,3,Empty
1725,2,1,Empty
1725,2,2,Empty
1725,2,3,Empty
1725,3,1,Empty
1725,3,2,Empty
1725,4,3,Empty
1726,1,1,Empty
1726,1,2,Empty
1726,1,3,Empty
1726,2,1,Empty
1726,2,2,Empty
1726,2,3,Empty
1726,3,1,Empty
1726,3,2,Empty
1726,4,3,Empty
1727,1,1,Empty
1727,1,2,Empty
1727,1,3,Empty
1727,2,1,Empty
1727,2,2,Empty
1727,2,3,Empty
1727,3,1,Empty
1727,3,2,Empty
1727,4,3,Empty
1732,1,1,Empty
1732,1,2,Empty
1732,1,3,Empty
1732,2,1,MovingPassengers
1732,2,2,Empty
1732,2,3,Empty
1732,3,1,Empty
1732,3,2,Empty
1732,4,3,Empty
1733,1,1,Empty
1733,1,2,Empty
1733,1,3,Empty
1733,2,1,Departure
1733,2,2,Empty
1733,2,3,Empty
1733,3,1,Empty
1733,3,2,Empty
1733,4,3,Empty
1734,1,1,Empty
1734,1,2,Empty
1734,1,3,Empty
1734,2,1,Empty
1734,2,2,Empty
1734,2,3,Empty
1734,3,1,Empty
1734,3,2,Empty
1734,4,3,Empty
1735,1,1,Empty
1735,1,2,Empty
1735,1,3,Empty
1735,2,1,MovingPassengers
1735,2,2,MovingPassengers
1735,2,3,MovingPassengers
1735,3,1,Empty
1735,3,2,Empty
1735,4,3,Empty
1736,1,1,Empty
1736,1,2,Empty
1736,1,3,Empty
1736,2,1,Departure
1736,2,2,Departure
1736,2,3,Departure
1736,3,1,Empty
1736,3,2,Empty
1736,4,3,Empty
1737,1,1,Empty
1737,1,2,Empty
1737,1,3,Empty
1737,2,1,Empty
1737,2,2,Empty
1737,2,3,Empty
1737,3,1,Empty
1737,3,2,Empty
1737,4,3,Empty
1738,1,1,Empty
1738,1,2,Empty
1738,1,3,Empty
1738,2,1,Empty
1738,2,2,Empty
1738,2,3,Empty
1738,3,1,Empty
1738,3,2,Empty
1738,4,3,Empty
1741,1,1,Empty
1741,1,2,Empty
1741,1,3,Empty
1741,2,1,Empty
1741,2,2,Empty
1741,2,3,Empty
1741,3,1,Empty
1741,3,2,Empty
1741,4,3,MovingPassengers
1742,1,1,Empty
1742,1,2,Empty
1742,1,3,Empty
1742,2,1,Empty
1742,2,2,MovingPassengers
1742,2,3,Empty
1742,3,1,Empty
1742,3,2,Empty
1742,4,3,Departure
1743,1,1,Empty
1743,1,2,Empty
1743,1,3,Empty
1743,2,1,Empty
1743,2,2,Departure
1743,2,3,Empty
1743,3,1,Empty
1743,3,2,Empty
1743,4,3,Empty
1749,1,1,Empty
1749,1,2,Empty
1749,1,3,Empty
1749,2,1,Empty
1749,2,2,Empty
1749,2,3,Empty
1749,3,1,Empty
1749,3,2,Empty
1749,4,3,Empty
1758,1,1,Empty
1758,1,2,Empty
1758,1,3,MovingPassengers
1730,2,3,Empty
1730,3,1,Empty
1730,3,2,Empty
1730,4,3,Empty
1731,1,1,Empty
1731,1,2,Empty
1731,1,3,Empty
1731,2,1,Empty
1731,2,2,Empty
1731,2,3,Empty
1731,3,1,Empty
1731,3,2,Empty
1731,4,3,Empty
1739,1,1,Empty
1739,1,2,Empty
1739,1,3,Empty
1739,2,1,Empty
1739,2,2,Empty
1739,2,3,Empty
1739,3,1,Empty
1739,3,2,Empty
1739,4,3,Empty
1740,1,1,Empty
1740,1,2,Empty
1740,1,3,Empty
1740,2,1,Empty
1740,2,2,Empty
1740,2,3,Empty
1740,3,1,Empty
1740,3,2,Empty
1740,4,3,Empty
1744,1,1,Empty
1744,1,2,Empty
1744,1,3,Empty
1744,2,1,Empty
1744,2,2,Empty
1744,2,3,Empty
1744,3,1,Empty
1744,3,2,Empty
1744,4,3,Empty
1745,1,1,Empty
1745,1,2,Empty
1745,1,3,Empty
1745,2,1,Empty
1745,2,2,Empty
1745,2,3,Empty
1745,3,1,Empty
1745,3,2,Empty
1745,4,3,Empty
1746,1,1,Empty
1746,1,2,Empty
1746,1,3,Empty
1746,2,1,Empty
1746,2,2,Empty
1746,2,3,Empty
1746,3,1,Empty
1746,3,2,Empty
1746,4,3,Empty
1747,1,1,Empty
1747,1,2,Empty
1747,1,3,Empty
1747,2,1,Empty
1747,2,2,Empty
1747,2,3,MovingPassengers
1747,3,1,Empty
1747,3,2,Empty
1747,4,3,Empty
1748,1,1,Empty
1748,1,2,Empty
1748,1,3,Empty
1748,2,1,Empty
1748,2,2,Empty
1748,2,3,Departure
1748,3,1,Empty
1748,3,2,Empty
1748,4,3,Empty
1750,1,1,Empty
1750,1,2,Empty
1750,1,3,Empty
1750,2,1,Empty
1750,2,2,Empty
1750,2,3,Empty
1750,3,1,Empty
1750,3,2,Empty
1750,4,3,Empty
1751,1,1,Empty
1751,1,2,Empty
1751,1,3,Empty
1751,2,1,Empty
1751,2,2,Empty
1751,2,3,Empty
1751,3,1,Empty
1751,3,2,Empty
1751,4,3,Empty
1752,1,1,Empty
1752,1,2,Empty
1752,1,3,Empty
1752,2,1,Empty
1752,2,2,Empty
1752,2,3,Empty
1752,3,1,Empty
1752,3,2,Empty
1752,4,3,Empty
1753,1,1,Empty
1753,1,2,Empty
1753,1,3,Empty
1753,2,1,Empty
1753,2,2,Empty
1753,2,3,Empty
1753,3,1,Empty
1753,3,2,Empty
1753,4,3,Empty
1754,1,1,Empty
1754,1,2,Empty
1754,1,3,Empty
1754,2,1,Empty
1754,2,2,Empty
1754,2,3,Empty
1754,3,1,Empty
1754,3,2,Empty
1754,4,3,Empty
1755,1,1,Empty
1755,1,2,Empty
1755,1,3,Empty
1755,2,1,Empty
1755,2,2,Empty
1755,2,3,Empty
1755,3,1,Empty
1755,3,2,Empty
1755,4,3,Empty
1756,1,1,Empty
1756,1,2,Empty
1756,1,3,Empty
1756,2,1,Empty
1756,2,2,Empty
1756,2,3,Empty
1756,3,1,Empty
1756,3,2,Empty
1756,4,3,Empty
1757,1,1,Empty
1757,1,2,Empty
1757,1,3,Empty
1757,2,1,Empty
1757,2,2,Empty
1757,2,3,Empty
1757,3,1,Empty
1757,3,2,Empty
1757,4,3,Empty
1760,1,1,Empty
1760,1,2,Empty
1760,1,3,Empty
1760,2,1,Departure
1760,2,2,Empty
1760,2,3,Empty
1760,3,1,Empty
1760,3,2,Empty
1760,4,3,Empty
1761,1,1,Empty
1761,1,2,Empty
1761,1,3,MovingPassengers
1761,2,1,Empty
1761,2,2,Empty
1761,2,3,Empty
1761,3,1,Empty
1761,3,2,Empty
1761,4,3,Empty
1765,1,1,Empty
1765,1,2,Empty
1765,1,3,Empty
1765,2,1,Empty
1765,2,2,MovingPassengers
1765,2,3,Empty
1765,3,1,Empty
1765,3,2,Empty
1765,4,3,Empty
1766,1,1,Empty
1766,1,2,Empty
1766,1,3,Empty
1766,2,1,Empty
1766,2,2,Departure
1766,2,3,Empty
1766,3,1,Empty
1766,3,2,Empty
1766,4,3,Empty
1767,1,1,Empty
1767,1,2,Empty
1767,1,3,Empty
1767,2,1,Empty
1767,2,2,Empty
1767,2,3,Empty
1767,3,1,Empty
1767,3,2,Empty
1767,4,3,Empty
1769,1,1,Empty
1769,1,2,Empty
1769,1,3,Empty
1769,2,1,Empty
1769,2,2,Empty
1769,2,3,Empty
1769,3,1,Empty
1769,3,2,Empty
1769,4,3,Empty
1770,1,1,Empty
1770,1,2,Empty
1770,1,3,Empty
1770,2,1,Empty
1770,2,2,Empty
1770,2,3,Empty
1770,3,1,Empty
1770,3,2,Empty
1770,4,3,Empty
1773,1,1,Empty
1773,1,2,Empty
1773,1,3,Empty
1773,2,1,Empty
1773,2,2,Empty
1773,2,3,Empty
1773,3,1,Empty
1773,3,2,Empty
1773,4,3,Empty
1774,1,1,Empty
1774,1,2,Empty
1774,1,3,Empty
1774,2,1,Empty
1774,2,2,Empty
1774,2,3,Empty
1774,3,1,Empty
1774,3,2,Empty
1774,4,3,Empty
1777,1,1,Empty
1777,1,2,Empty
1777,1,3,Empty
1777,2,1,Empty
1777,2,2,Empty
1777,2,3,Empty
1777,3,1,Empty
1777,3,2,Empty
1777,4,3,Empty
1778,1,1,Empty
1778,1,2,Empty
1778,1,3,Empty
1778,2,1,Empty
1778,2,2,Empty
1778,2,3,Empty
1778,3,1,MovingPassengers
1778,3,2,MovingPassengers
1778,4,3,Empty
1779,1,1,Empty
1779,1,2,Empty
1779,1,3,Empty
1779,2,1,Empty
1779,2,2,Empty
1779,2,3,Empty
1779,3,1,Departure
1779,3,2,Departure
1779,4,3,Empty
1780,1,1,Empty
1780,1,2,MovingPassengers
1780,1,3,Empty
1780,2,1,Empty
1780,2,2,Empty
1780,2,3,Empty
1780,3,1,Empty
1780,3,2,Empty
1780,4,3,Empty
1785,1,1,Empty
1785,1,2,Empty
1785,1,3,MovingPassengers
1785,2,1,Empty
1785,2,2,Empty
1785,2,3,Empty
1758,2,1,Empty
1758,2,2,Empty
1758,2,3,Empty
1758,3,1,Empty
1758,3,2,Empty
1758,4,3,Empty
1759,1,1,Empty
1759,1,2,Empty
1759,1,3,Departure
1759,2,1,MovingPassengers
1759,2,2,Empty
1759,2,3,Empty
1759,3,1,Empty
1759,3,2,Empty
1759,4,3,Empty
1762,1,1,Empty
1762,1,2,Empty
1762,1,3,Departure
1762,2,1,MovingPassengers
1762,2,2,MovingPassengers
1762,2,3,Empty
1762,3,1,Empty
1762,3,2,Empty
1762,4,3,Empty
1763,1,1,Empty
1763,1,2,Empty
1763,1,3,Empty
1763,2,1,Departure
1763,2,2,Departure
1763,2,3,Empty
1763,3,1,Empty
1763,3,2,Empty
1763,4,3,Empty
1764,1,1,Empty
1764,1,2,Empty
1764,1,3,Empty
1764,2,1,Empty
1764,2,2,Empty
1764,2,3,Empty
1764,3,1,Empty
1764,3,2,Empty
1764,4,3,Empty
1768,1,1,Empty
1768,1,2,Empty
1768,1,3,Empty
1768,2,1,Empty
1768,2,2,Empty
1768,2,3,Empty
1768,3,1,Empty
1768,3,2,Empty
1768,4,3,Empty
1771,1,1,Empty
1771,1,2,Empty
1771,1,3,Empty
1771,2,1,Empty
1771,2,2,Empty
1771,2,3,Empty
1771,3,1,Empty
1771,3,2,Empty
1771,4,3,Empty
1772,1,1,Empty
1772,1,2,Empty
1772,1,3,Empty
1772,2,1,Empty
1772,2,2,Empty
1772,2,3,Empty
1772,3,1,Empty
1772,3,2,Empty
1772,4,3,Empty
1775,1,1,Empty
1775,1,2,Empty
1775,1,3,Empty
1775,2,1,Empty
1775,2,2,Empty
1775,2,3,Empty
1775,3,1,MovingPassengers
1775,3,2,Empty
1775,4,3,Empty
1776,1,1,Empty
1776,1,2,Empty
1776,1,3,Empty
1776,2,1,Empty
1776,2,2,Empty
1776,2,3,Empty
1776,3,1,Departure
1776,3,2,Empty
1776,4,3,Empty
1781,1,1,Empty
1781,1,2,Departure
1781,1,3,Empty
1781,2,1,Empty
1781,2,2,Empty
1781,2,3,Empty
1781,3,1,Empty
1781,3,2,Empty
1781,4,3,Empty
1782,1,1,Empty
1782,1,2,Empty
1782,1,3,Empty
1782,2,1,Empty
1782,2,2,Empty
1782,2,3,Empty
1782,3,1,Empty
1782,3,2,Empty
1782,4,3,Empty
1783,1,1,Empty
1783,1,2,Empty
1783,1,3,Empty
1783,2,1,Empty
1783,2,2,Empty
1783,2,3,Empty
1783,3,1,Empty
1783,3,2,Empty
1783,4,3,Empty
1784,1,1,Empty
1784,1,2,Empty
1784,1,3,Empty
1784,2,1,Empty
1784,2,2,Empty
1784,2,3,Empty
1784,3,1,Empty
1784,3,2,Empty
1784,4,3,Empty
1787,1,1,Empty
1787,1,2,Empty
1787,1,3,Empty
1787,2,1,Empty
1787,2,2,Empty
1787,2,3,Empty
1787,3,1,Empty
1787,3,2,Empty
1787,4,3,Empty
1788,1,1,Empty
1788,1,2,Empty
1788,1,3,Empty
1785,3,1,Empty
1785,3,2,Empty
1785,4,3,Empty
1786,1,1,Empty
1786,1,2,Empty
1786,1,3,Departure
1786,2,1,Empty
1786,2,2,Empty
1786,2,3,Empty
1786,3,1,Empty
1786,3,2,Empty
1786,4,3,Empty
1789,1,1,Empty
1789,1,2,Empty
1789,1,3,Empty
1789,2,1,Empty
1789,2,2,Empty
1789,2,3,Empty
1789,3,1,Empty
1789,3,2,Empty
1789,4,3,Empty
1790,1,1,Empty
1790,1,2,Empty
1790,1,3,Empty
