segment_id,clock_tick,trains_present
23,1827,"[{'id': 204, 'position_km': 0.799}]"
24,1827,"[{'id': 301, 'position_km': 0.899}]"
12,1828,"[{'id': 103, 'position_km': 5.999}, {'id': 104, 'position_km': 5.399}, {'id': 202, 'position_km': 5.399}, {'id': 203, 'position_km': 4.799}]"
32,1828,[]
42,1828,[]
21,1828,"[{'id': 302, 'position_km': 3.799}, {'id': 303, 'position_km': 3.199}, {'id': 101, 'position_km': 1.799}, {'id': 102, 'position_km': 1.2}, {'id': 201, 'position_km': 1.2}]"
23,1828,"[{'id': 204, 'position_km': 0.899}]"
24,1828,"[{'id': 301, 'position_km': 1.0}]"
12,1829,"[{'id': 103, 'position_km': 6.199}, {'id': 104, 'position_km': 5.599}, {'id': 202, 'position_km': 5.599}, {'id': 203, 'position_km': 4.999}]"
32,1829,[]
42,1829,[]
21,1829,"[{'id': 302, 'position_km': 3.999}, {'id': 303, 'position_km': 3.399}, {'id': 101, 'position_km': 1.999}, {'id': 102, 'position_km': 1.4}, {'id': 201, 'position_km': 1.4}]"
23,1829,"[{'id': 204, 'position_km': 0.999}]"
24,1829,[]
12,1833,"[{'id': 103, 'position_km': 6.999}, {'id': 104, 'position_km': 6.399}, {'id': 202, 'position_km': 6.399}, {'id': 203, 'position_km': 5.799}]"
32,1833,[]
42,1833,"[{'id': 301, 'position_km': 0.899}]"
21,1833,"[{'id': 302, 'position_km': 4.799}, {'id': 303, 'position_km': 4.199}, {'id': 101, 'position_km': 2.799}, {'id': 102, 'position_km': 2.199}, {'id': 201, 'position_km': 2.199}]"
23,1833,"[{'id': 204, 'position_km': 1.399}]"
24,1833,[]
12,1834,"[{'id': 103, 'position_km': 7.0}, {'id': 104, 'position_km': 6.599}, {'id': 202, 'position_km': 6.599}, {'id': 203, 'position_km': 5.999}]"
32,1834,[]
42,1834,"[{'id': 301, 'position_km': 1.0}]"
21,1869,"[{'id': 301, 'position_km': 6.599}]"
21,1834,"[{'id': 302, 'position_km': 4.999}, {'id': 303, 'position_km': 4.399}, {'id': 101, 'position_km': 2.999}, {'id': 102, 'position_km': 2.399}, {'id': 201, 'position_km': 2.399}]"
23,1834,"[{'id': 204, 'position_km': 1.499}]"
24,1834,[]
12,1837,"[{'id': 104, 'position_km': 7.0}, {'id': 202, 'position_km': 7.0}, {'id': 203, 'position_km': 6.599}]"
32,1837,[]
42,1837,[]
21,1837,"[{'id': 302, 'position_km': 5.599}, {'id': 303, 'position_km': 4.999}, {'id': 101, 'position_km': 3.599}, {'id': 102, 'position_km': 2.999}, {'id': 201, 'position_km': 2.999}, {'id': 301, 'position_km': 0.2}]"
23,1837,"[{'id': 204, 'position_km': 1.799}, {'id': 103, 'position_km': 0.1}]"
24,1837,[]
12,1838,"[{'id': 203, 'position_km': 6.799}]"
32,1838,[]
42,1838,[]
21,1838,"[{'id': 302, 'position_km': 5.799}, {'id': 303, 'position_km': 5.199}, {'id': 101, 'position_km': 3.799}, {'id': 102, 'position_km': 3.199}, {'id': 201, 'position_km': 3.199}, {'id': 301, 'position_km': 0.4}]"
23,1838,"[{'id': 204, 'position_km': 1.899}, {'id': 103, 'position_km': 0.2}]"
24,1838,[]
12,1839,"[{'id': 203, 'position_km': 6.999}]"
32,1839,[]
42,1839,[]
21,1839,"[{'id': 302, 'position_km': 5.999}, {'id': 303, 'position_km': 5.399}, {'id': 101, 'position_km': 3.999}, {'id': 102, 'position_km': 3.399}, {'id': 201, 'position_km': 3.399}, {'id': 301, 'position_km': 0.6}]"
23,1839,"[{'id': 204, 'position_km': 1.999}, {'id': 103, 'position_km': 0.3}]"
24,1839,[]
12,1845,[]
32,1845,[]
42,1845,[]
21,1845,"[{'id': 302, 'position_km': 7.0}, {'id': 303, 'position_km': 6.599}, {'id': 101, 'position_km': 5.199}, {'id': 102, 'position_km': 4.599}, {'id': 201, 'position_km': 4.599}, {'id': 301, 'position_km': 1.799}]"
23,1845,"[{'id': 204, 'position_km': 2.599}, {'id': 103, 'position_km': 0.899}, {'id': 104, 'position_km': 0.6}, {'id': 202, 'position_km': 0.6}, {'id': 203, 'position_km': 0.3}]"
24,1845,[]
12,1846,[]
32,1846,[]
42,1846,[]
21,1846,"[{'id': 303, 'position_km': 6.799}, {'id': 101, 'position_km': 5.399}, {'id': 102, 'position_km': 4.799}, {'id': 201, 'position_km': 4.799}, {'id': 301, 'position_km': 1.999}]"
23,1846,"[{'id': 204, 'position_km': 2.699}, {'id': 103, 'position_km': 0.999}, {'id': 104, 'position_km': 0.7}, {'id': 202, 'position_km': 0.7}, {'id': 203, 'position_km': 0.4}]"
24,1846,[]
12,1850,"[{'id': 302, 'position_km': 0.6}]"
32,1850,[]
42,1850,[]
21,1850,"[{'id': 101, 'position_km': 6.199}, {'id': 102, 'position_km': 5.599}, {'id': 201, 'position_km': 5.599}, {'id': 301, 'position_km': 2.799}]"
23,1850,"[{'id': 204, 'position_km': 3.099}, {'id': 103, 'position_km': 1.399}, {'id': 104, 'position_km': 1.099}, {'id': 202, 'position_km': 1.099}, {'id': 203, 'position_km': 0.799}]"
24,1850,[]
12,1851,"[{'id': 302, 'position_km': 0.8}, {'id': 303, 'position_km': 0.2}]"
32,1851,[]
42,1851,[]
21,1851,"[{'id': 101, 'position_km': 6.399}, {'id': 102, 'position_km': 5.799}, {'id': 201, 'position_km': 5.799}, {'id': 301, 'position_km': 2.999}]"
23,1851,"[{'id': 204, 'position_km': 3.199}, {'id': 103, 'position_km': 1.499}, {'id': 104, 'position_km': 1.199}, {'id': 202, 'position_km': 1.199}, {'id': 203, 'position_km': 0.899}]"
24,1851,[]
12,1852,"[{'id': 302, 'position_km': 1.0}, {'id': 303, 'position_km': 0.4}]"
32,1852,[]
42,1852,[]
21,1852,"[{'id': 101, 'position_km': 6.599}, {'id': 102, 'position_km': 5.999}, {'id': 201, 'position_km': 5.999}, {'id': 301, 'position_km': 3.199}]"
23,1852,"[{'id': 204, 'position_km': 3.299}, {'id': 103, 'position_km': 1.599}, {'id': 104, 'position_km': 1.299}, {'id': 202, 'position_km': 1.299}, {'id': 203, 'position_km': 0.999}]"
24,1852,[]
12,1853,"[{'id': 302, 'position_km': 1.2}, {'id': 303, 'position_km': 0.6}]"
32,1853,[]
42,1853,[]
21,1835,"[{'id': 302, 'position_km': 5.199}, {'id': 303, 'position_km': 4.599}, {'id': 101, 'position_km': 3.199}, {'id': 102, 'position_km': 2.599}, {'id': 201, 'position_km': 2.599}]"
23,1835,"[{'id': 204, 'position_km': 1.599}]"
24,1835,[]
12,1836,"[{'id': 104, 'position_km': 6.999}, {'id': 202, 'position_km': 6.999}, {'id': 203, 'position_km': 6.399}]"
32,1836,[]
42,1836,[]
21,1836,"[{'id': 302, 'position_km': 5.399}, {'id': 303, 'position_km': 4.799}, {'id': 101, 'position_km': 3.399}, {'id': 102, 'position_km': 2.799}, {'id': 201, 'position_km': 2.799}]"
23,1836,"[{'id': 204, 'position_km': 1.699}]"
24,1836,[]
12,1840,"[{'id': 203, 'position_km': 7.0}]"
32,1840,[]
42,1840,[]
21,1840,"[{'id': 302, 'position_km': 6.199}, {'id': 303, 'position_km': 5.599}, {'id': 101, 'position_km': 4.199}, {'id': 102, 'position_km': 3.599}, {'id': 201, 'position_km': 3.599}, {'id': 301, 'position_km': 0.8}]"
23,1840,"[{'id': 204, 'position_km': 2.099}, {'id': 103, 'position_km': 0.4}, {'id': 104, 'position_km': 0.1}, {'id': 202, 'position_km': 0.1}]"
24,1840,[]
12,1841,[]
32,1841,[]
42,1841,[]
21,1841,"[{'id': 302, 'position_km': 6.399}, {'id': 303, 'position_km': 5.799}, {'id': 101, 'position_km': 4.399}, {'id': 102, 'position_km': 3.799}, {'id': 201, 'position_km': 3.799}, {'id': 301, 'position_km': 1.0}]"
23,1841,"[{'id': 204, 'position_km': 2.199}, {'id': 103, 'position_km': 0.5}, {'id': 104, 'position_km': 0.2}, {'id': 202, 'position_km': 0.2}]"
24,1841,[]
12,1842,[]
32,1842,[]
42,1842,[]
21,1842,"[{'id': 302, 'position_km': 6.599}, {'id': 303, 'position_km': 5.999}, {'id': 101, 'position_km': 4.599}, {'id': 102, 'position_km': 3.999}, {'id': 201, 'position_km': 3.999}, {'id': 301, 'position_km': 1.2}]"
23,1842,"[{'id': 204, 'position_km': 2.299}, {'id': 103, 'position_km': 0.6}, {'id': 104, 'position_km': 0.3}, {'id': 202, 'position_km': 0.3}]"
24,1842,[]
12,1843,[]
32,1843,[]
42,1843,[]
21,1843,"[{'id': 302, 'position_km': 6.799}, {'id': 303, 'position_km': 6.199}, {'id': 101, 'position_km': 4.799}, {'id': 102, 'position_km': 4.199}, {'id': 201, 'position_km': 4.199}, {'id': 301, 'position_km': 1.4}]"
23,1843,"[{'id': 204, 'position_km': 2.399}, {'id': 103, 'position_km': 0.7}, {'id': 104, 'position_km': 0.4}, {'id': 202, 'position_km': 0.4}, {'id': 203, 'position_km': 0.1}]"
24,1843,[]
12,1844,[]
32,1844,[]
42,1844,[]
21,1844,"[{'id': 302, 'position_km': 6.999}, {'id': 303, 'position_km': 6.399}, {'id': 101, 'position_km': 4.999}, {'id': 102, 'position_km': 4.399}, {'id': 201, 'position_km': 4.399}, {'id': 301, 'position_km': 1.599}]"
23,1844,"[{'id': 204, 'position_km': 2.499}, {'id': 103, 'position_km': 0.799}, {'id': 104, 'position_km': 0.5}, {'id': 202, 'position_km': 0.5}, {'id': 203, 'position_km': 0.2}]"
24,1844,[]
12,1847,[]
32,1847,[]
42,1847,[]
21,1847,"[{'id': 303, 'position_km': 6.999}, {'id': 101, 'position_km': 5.599}, {'id': 102, 'position_km': 4.999}, {'id': 201, 'position_km': 4.999}, {'id': 301, 'position_km': 2.199}]"
23,1847,"[{'id': 204, 'position_km': 2.799}, {'id': 103, 'position_km': 1.099}, {'id': 104, 'position_km': 0.799}, {'id': 202, 'position_km': 0.799}, {'id': 203, 'position_km': 0.5}]"
24,1847,[]
12,1848,"[{'id': 302, 'position_km': 0.2}]"
32,1848,[]
42,1848,[]
21,1848,"[{'id': 303, 'position_km': 7.0}, {'id': 101, 'position_km': 5.799}, {'id': 102, 'position_km': 5.199}, {'id': 201, 'position_km': 5.199}, {'id': 301, 'position_km': 2.399}]"
23,1848,"[{'id': 204, 'position_km': 2.899}, {'id': 103, 'position_km': 1.199}, {'id': 104, 'position_km': 0.899}, {'id': 202, 'position_km': 0.899}, {'id': 203, 'position_km': 0.6}]"
24,1848,[]
12,1849,"[{'id': 302, 'position_km': 0.4}]"
32,1849,[]
42,1849,[]
23,1849,"[{'id': 204, 'position_km': 2.999}, {'id': 103, 'position_km': 1.299}, {'id': 104, 'position_km': 0.999}, {'id': 202, 'position_km': 0.999}, {'id': 203, 'position_km': 0.7}]"
24,1849,[]
12,1856,"[{'id': 302, 'position_km': 1.799}, {'id': 303, 'position_km': 1.2}]"
32,1856,[]
42,1856,[]
21,1856,"[{'id': 102, 'position_km': 6.799}, {'id': 201, 'position_km': 6.799}, {'id': 301, 'position_km': 3.999}]"
23,1856,"[{'id': 204, 'position_km': 3.699}, {'id': 103, 'position_km': 1.999}, {'id': 104, 'position_km': 1.699}, {'id': 202, 'position_km': 1.699}, {'id': 203, 'position_km': 1.399}]"
24,1856,[]
12,1858,"[{'id': 302, 'position_km': 2.199}, {'id': 303, 'position_km': 1.599}, {'id': 101, 'position_km': 0.2}]"
32,1858,[]
42,1858,[]
21,1858,"[{'id': 102, 'position_km': 7.0}, {'id': 201, 'position_km': 7.0}, {'id': 301, 'position_km': 4.399}]"
23,1858,"[{'id': 204, 'position_km': 3.899}, {'id': 103, 'position_km': 2.199}, {'id': 104, 'position_km': 1.899}, {'id': 202, 'position_km': 1.899}, {'id': 203, 'position_km': 1.599}]"
24,1858,[]
12,1859,"[{'id': 302, 'position_km': 2.399}, {'id': 303, 'position_km': 1.799}, {'id': 101, 'position_km': 0.4}]"
32,1859,[]
42,1859,[]
21,1859,"[{'id': 301, 'position_km': 4.599}]"
23,1859,"[{'id': 204, 'position_km': 3.999}, {'id': 103, 'position_km': 2.299}, {'id': 104, 'position_km': 1.999}, {'id': 202, 'position_km': 1.999}, {'id': 203, 'position_km': 1.699}]"
24,1859,[]
12,1860,"[{'id': 302, 'position_km': 2.599}, {'id': 303, 'position_km': 1.999}, {'id': 101, 'position_km': 0.6}]"
32,1860,[]
42,1860,[]
21,1860,"[{'id': 301, 'position_km': 4.799}]"
23,1860,"[{'id': 204, 'position_km': 4.0}, {'id': 103, 'position_km': 2.399}, {'id': 104, 'position_km': 2.099}, {'id': 202, 'position_km': 2.099}, {'id': 203, 'position_km': 1.799}]"
24,1860,[]
12,1861,"[{'id': 302, 'position_km': 2.799}, {'id': 303, 'position_km': 2.199}, {'id': 101, 'position_km': 0.8}, {'id': 102, 'position_km': 0.2}, {'id': 201, 'position_km': 0.2}]"
32,1861,[]
42,1861,[]
21,1861,"[{'id': 301, 'position_km': 4.999}]"
23,1861,"[{'id': 103, 'position_km': 2.499}, {'id': 104, 'position_km': 2.199}, {'id': 202, 'position_km': 2.199}, {'id': 203, 'position_km': 1.899}]"
24,1861,[]
12,1862,"[{'id': 302, 'position_km': 2.999}, {'id': 303, 'position_km': 2.399}, {'id': 101, 'position_km': 1.0}, {'id': 102, 'position_km': 0.4}, {'id': 201, 'position_km': 0.4}]"
32,1862,[]
42,1862,[]
21,1862,"[{'id': 301, 'position_km': 5.199}]"
23,1862,"[{'id': 103, 'position_km': 2.599}, {'id': 104, 'position_km': 2.299}, {'id': 202, 'position_km': 2.299}, {'id': 203, 'position_km': 1.999}]"
24,1862,[]
12,1864,"[{'id': 302, 'position_km': 3.399}, {'id': 303, 'position_km': 2.799}, {'id': 101, 'position_km': 1.4}, {'id': 102, 'position_km': 0.8}, {'id': 201, 'position_km': 0.8}]"
32,1864,"[{'id': 204, 'position_km': 0.2}]"
42,1864,[]
21,1864,"[{'id': 301, 'position_km': 5.599}]"
23,1864,"[{'id': 103, 'position_km': 2.799}, {'id': 104, 'position_km': 2.499}, {'id': 202, 'position_km': 2.499}, {'id': 203, 'position_km': 2.199}]"
24,1864,[]
12,1866,"[{'id': 302, 'position_km': 3.799}, {'id': 303, 'position_km': 3.199}, {'id': 101, 'position_km': 1.799}, {'id': 102, 'position_km': 1.2}, {'id': 201, 'position_km': 1.2}]"
32,1866,"[{'id': 204, 'position_km': 0.4}]"
42,1866,[]
21,1866,"[{'id': 301, 'position_km': 5.999}]"
23,1866,"[{'id': 103, 'position_km': 2.999}, {'id': 104, 'position_km': 2.699}, {'id': 202, 'position_km': 2.699}, {'id': 203, 'position_km': 2.399}]"
24,1866,[]
12,1869,"[{'id': 302, 'position_km': 4.399}, {'id': 303, 'position_km': 3.799}, {'id': 101, 'position_km': 2.399}, {'id': 102, 'position_km': 1.799}, {'id': 201, 'position_km': 1.799}]"
32,1869,"[{'id': 204, 'position_km': 0.7}]"
21,1853,"[{'id': 101, 'position_km': 6.799}, {'id': 102, 'position_km': 6.199}, {'id': 201, 'position_km': 6.199}, {'id': 301, 'position_km': 3.399}]"
23,1853,"[{'id': 204, 'position_km': 3.399}, {'id': 103, 'position_km': 1.699}, {'id': 104, 'position_km': 1.399}, {'id': 202, 'position_km': 1.399}, {'id': 203, 'position_km': 1.099}]"
24,1853,[]
12,1854,"[{'id': 302, 'position_km': 1.4}, {'id': 303, 'position_km': 0.8}]"
32,1854,[]
42,1854,[]
21,1854,"[{'id': 101, 'position_km': 6.999}, {'id': 102, 'position_km': 6.399}, {'id': 201, 'position_km': 6.399}, {'id': 301, 'position_km': 3.599}]"
23,1854,"[{'id': 204, 'position_km': 3.499}, {'id': 103, 'position_km': 1.799}, {'id': 104, 'position_km': 1.499}, {'id': 202, 'position_km': 1.499}, {'id': 203, 'position_km': 1.199}]"
24,1854,[]
12,1855,"[{'id': 302, 'position_km': 1.599}, {'id': 303, 'position_km': 1.0}]"
32,1855,[]
42,1855,[]
21,1855,"[{'id': 101, 'position_km': 7.0}, {'id': 102, 'position_km': 6.599}, {'id': 201, 'position_km': 6.599}, {'id': 301, 'position_km': 3.799}]"
23,1855,"[{'id': 204, 'position_km': 3.599}, {'id': 103, 'position_km': 1.899}, {'id': 104, 'position_km': 1.599}, {'id': 202, 'position_km': 1.599}, {'id': 203, 'position_km': 1.299}]"
24,1855,[]
12,1857,"[{'id': 302, 'position_km': 1.999}, {'id': 303, 'position_km': 1.4}]"
32,1857,[]
42,1857,[]
21,1857,"[{'id': 102, 'position_km': 6.999}, {'id': 201, 'position_km': 6.999}, {'id': 301, 'position_km': 4.199}]"
23,1857,"[{'id': 204, 'position_km': 3.799}, {'id': 103, 'position_km': 2.099}, {'id': 104, 'position_km': 1.799}, {'id': 202, 'position_km': 1.799}, {'id': 203, 'position_km': 1.499}]"
24,1857,[]
12,1863,"[{'id': 302, 'position_km': 3.199}, {'id': 303, 'position_km': 2.599}, {'id': 101, 'position_km': 1.2}, {'id': 102, 'position_km': 0.6}, {'id': 201, 'position_km': 0.6}]"
32,1863,"[{'id': 204, 'position_km': 0.1}]"
42,1863,[]
21,1863,"[{'id': 301, 'position_km': 5.399}]"
23,1863,"[{'id': 103, 'position_km': 2.699}, {'id': 104, 'position_km': 2.399}, {'id': 202, 'position_km': 2.399}, {'id': 203, 'position_km': 2.099}]"
24,1863,[]
12,1865,"[{'id': 302, 'position_km': 3.599}, {'id': 303, 'position_km': 2.999}, {'id': 101, 'position_km': 1.599}, {'id': 102, 'position_km': 1.0}, {'id': 201, 'position_km': 1.0}]"
32,1865,"[{'id': 204, 'position_km': 0.3}]"
42,1865,[]
21,1865,"[{'id': 301, 'position_km': 5.799}]"
23,1865,"[{'id': 103, 'position_km': 2.899}, {'id': 104, 'position_km': 2.599}, {'id': 202, 'position_km': 2.599}, {'id': 203, 'position_km': 2.299}]"
24,1865,[]
12,1867,"[{'id': 302, 'position_km': 3.999}, {'id': 303, 'position_km': 3.399}, {'id': 101, 'position_km': 1.999}, {'id': 102, 'position_km': 1.4}, {'id': 201, 'position_km': 1.4}]"
32,1867,"[{'id': 204, 'position_km': 0.5}]"
42,1867,[]
21,1867,"[{'id': 301, 'position_km': 6.199}]"
23,1867,"[{'id': 103, 'position_km': 3.099}, {'id': 104, 'position_km': 2.799}, {'id': 202, 'position_km': 2.799}, {'id': 203, 'position_km': 2.499}]"
24,1867,[]
12,1868,"[{'id': 302, 'position_km': 4.199}, {'id': 303, 'position_km': 3.599}, {'id': 101, 'position_km': 2.199}, {'id': 102, 'position_km': 1.599}, {'id': 201, 'position_km': 1.599}]"
32,1868,"[{'id': 204, 'position_km': 0.6}]"
42,1868,[]
21,1868,"[{'id': 301, 'position_km': 6.399}]"
23,1868,"[{'id': 103, 'position_km': 3.199}, {'id': 104, 'position_km': 2.899}, {'id': 202, 'position_km': 2.899}, {'id': 203, 'position_km': 2.599}]"
24,1868,[]
12,1870,"[{'id': 302, 'position_km': 4.599}, {'id': 303, 'position_km': 3.999}, {'id': 101, 'position_km': 2.599}, {'id': 102, 'position_km': 1.999}, {'id': 201, 'position_km': 1.999}]"
32,1870,"[{'id': 204, 'position_km': 0.799}]"
42,1870,[]
21,1870,"[{'id': 301, 'position_km': 6.799}]"
23,1869,"[{'id': 103, 'position_km': 3.299}, {'id': 104, 'position_km': 2.999}, {'id': 202, 'position_km': 2.999}, {'id': 203, 'position_km': 2.699}]"
24,1869,[]
12,1876,"[{'id': 302, 'position_km': 5.799}, {'id': 303, 'position_km': 5.199}, {'id': 101, 'position_km': 3.799}, {'id': 102, 'position_km': 3.199}, {'id': 201, 'position_km': 3.199}, {'id': 301, 'position_km': 0.4}]"
32,1876,"[{'id': 204, 'position_km': 1.399}]"
42,1876,[]
21,1876,[]
23,1876,"[{'id': 103, 'position_km': 3.999}, {'id': 104, 'position_km': 3.699}, {'id': 202, 'position_km': 3.699}, {'id': 203, 'position_km': 3.399}]"
24,1876,[]
12,1877,"[{'id': 302, 'position_km': 5.999}, {'id': 303, 'position_km': 5.399}, {'id': 101, 'position_km': 3.999}, {'id': 102, 'position_km': 3.399}, {'id': 201, 'position_km': 3.399}, {'id': 301, 'position_km': 0.6}]"
32,1877,"[{'id': 204, 'position_km': 1.499}]"
42,1877,[]
21,1877,[]
23,1877,"[{'id': 103, 'position_km': 4.0}, {'id': 104, 'position_km': 3.799}, {'id': 202, 'position_km': 3.799}, {'id': 203, 'position_km': 3.499}]"
24,1877,[]
12,1878,"[{'id': 302, 'position_km': 6.199}, {'id': 303, 'position_km': 5.599}, {'id': 101, 'position_km': 4.199}, {'id': 102, 'position_km': 3.599}, {'id': 201, 'position_km': 3.599}, {'id': 301, 'position_km': 0.8}]"
32,1878,"[{'id': 204, 'position_km': 1.599}]"
42,1878,[]
21,1878,[]
23,1878,"[{'id': 104, 'position_km': 3.899}, {'id': 202, 'position_km': 3.899}, {'id': 203, 'position_km': 3.599}]"
24,1878,[]
12,1879,"[{'id': 302, 'position_km': 6.399}, {'id': 303, 'position_km': 5.799}, {'id': 101, 'position_km': 4.399}, {'id': 102, 'position_km': 3.799}, {'id': 201, 'position_km': 3.799}, {'id': 301, 'position_km': 1.0}]"
32,1879,"[{'id': 204, 'position_km': 1.699}]"
42,1879,[]
21,1879,[]
23,1879,"[{'id': 104, 'position_km': 3.999}, {'id': 202, 'position_km': 3.999}, {'id': 203, 'position_km': 3.699}]"
24,1879,[]
12,1880,"[{'id': 302, 'position_km': 6.599}, {'id': 303, 'position_km': 5.999}, {'id': 101, 'position_km': 4.599}, {'id': 102, 'position_km': 3.999}, {'id': 201, 'position_km': 3.999}, {'id': 301, 'position_km': 1.2}]"
32,1880,"[{'id': 204, 'position_km': 1.799}, {'id': 103, 'position_km': 0.1}]"
42,1880,[]
21,1880,[]
23,1880,"[{'id': 104, 'position_km': 4.0}, {'id': 202, 'position_km': 4.0}, {'id': 203, 'position_km': 3.799}]"
24,1880,[]
12,1883,"[{'id': 302, 'position_km': 7.0}, {'id': 303, 'position_km': 6.599}, {'id': 101, 'position_km': 5.199}, {'id': 102, 'position_km': 4.599}, {'id': 201, 'position_km': 4.599}, {'id': 301, 'position_km': 1.799}]"
32,1883,"[{'id': 204, 'position_km': 2.099}, {'id': 103, 'position_km': 0.4}, {'id': 104, 'position_km': 0.1}, {'id': 202, 'position_km': 0.1}]"
42,1883,[]
21,1883,[]
23,1883,"[{'id': 203, 'position_km': 4.0}]"
24,1883,[]
12,1884,"[{'id': 303, 'position_km': 6.799}, {'id': 101, 'position_km': 5.399}, {'id': 102, 'position_km': 4.799}, {'id': 201, 'position_km': 4.799}, {'id': 301, 'position_km': 1.999}]"
32,1884,"[{'id': 204, 'position_km': 2.199}, {'id': 103, 'position_km': 0.5}, {'id': 104, 'position_km': 0.2}, {'id': 202, 'position_km': 0.2}]"
42,1884,[]
21,1884,[]
23,1884,[]
24,1884,[]
12,1891,"[{'id': 101, 'position_km': 6.799}, {'id': 102, 'position_km': 6.199}, {'id': 201, 'position_km': 6.199}, {'id': 301, 'position_km': 3.399}]"
32,1891,"[{'id': 204, 'position_km': 2.899}, {'id': 103, 'position_km': 1.199}, {'id': 104, 'position_km': 0.899}, {'id': 202, 'position_km': 0.899}, {'id': 203, 'position_km': 0.6}]"
42,1891,[]
21,1891,[]
23,1891,[]
24,1891,"[{'id': 303, 'position_km': 0.899}]"
12,1892,"[{'id': 101, 'position_km': 6.999}, {'id': 102, 'position_km': 6.399}, {'id': 201, 'position_km': 6.399}, {'id': 301, 'position_km': 3.599}]"
23,1870,"[{'id': 103, 'position_km': 3.399}, {'id': 104, 'position_km': 3.099}, {'id': 202, 'position_km': 3.099}, {'id': 203, 'position_km': 2.799}]"
24,1870,[]
12,1871,"[{'id': 302, 'position_km': 4.799}, {'id': 303, 'position_km': 4.199}, {'id': 101, 'position_km': 2.799}, {'id': 102, 'position_km': 2.199}, {'id': 201, 'position_km': 2.199}]"
32,1871,"[{'id': 204, 'position_km': 0.899}]"
42,1871,[]
21,1871,"[{'id': 301, 'position_km': 6.999}]"
23,1871,"[{'id': 103, 'position_km': 3.499}, {'id': 104, 'position_km': 3.199}, {'id': 202, 'position_km': 3.199}, {'id': 203, 'position_km': 2.899}]"
24,1871,[]
12,1872,"[{'id': 302, 'position_km': 4.999}, {'id': 303, 'position_km': 4.399}, {'id': 101, 'position_km': 2.999}, {'id': 102, 'position_km': 2.399}, {'id': 201, 'position_km': 2.399}]"
32,1872,"[{'id': 204, 'position_km': 0.999}]"
42,1872,[]
21,1872,"[{'id': 301, 'position_km': 7.0}]"
23,1872,"[{'id': 103, 'position_km': 3.599}, {'id': 104, 'position_km': 3.299}, {'id': 202, 'position_km': 3.299}, {'id': 203, 'position_km': 2.999}]"
24,1872,[]
12,1873,"[{'id': 302, 'position_km': 5.199}, {'id': 303, 'position_km': 4.599}, {'id': 101, 'position_km': 3.199}, {'id': 102, 'position_km': 2.599}, {'id': 201, 'position_km': 2.599}]"
32,1873,"[{'id': 204, 'position_km': 1.099}]"
42,1873,[]
21,1873,[]
23,1873,"[{'id': 103, 'position_km': 3.699}, {'id': 104, 'position_km': 3.399}, {'id': 202, 'position_km': 3.399}, {'id': 203, 'position_km': 3.099}]"
24,1873,[]
12,1874,"[{'id': 302, 'position_km': 5.399}, {'id': 303, 'position_km': 4.799}, {'id': 101, 'position_km': 3.399}, {'id': 102, 'position_km': 2.799}, {'id': 201, 'position_km': 2.799}]"
32,1874,"[{'id': 204, 'position_km': 1.199}]"
42,1874,[]
21,1874,[]
23,1874,"[{'id': 103, 'position_km': 3.799}, {'id': 104, 'position_km': 3.499}, {'id': 202, 'position_km': 3.499}, {'id': 203, 'position_km': 3.199}]"
24,1874,[]
12,1875,"[{'id': 302, 'position_km': 5.599}, {'id': 303, 'position_km': 4.999}, {'id': 101, 'position_km': 3.599}, {'id': 102, 'position_km': 2.999}, {'id': 201, 'position_km': 2.999}, {'id': 301, 'position_km': 0.2}]"
32,1875,"[{'id': 204, 'position_km': 1.299}]"
42,1875,[]
21,1875,[]
23,1875,"[{'id': 103, 'position_km': 3.899}, {'id': 104, 'position_km': 3.599}, {'id': 202, 'position_km': 3.599}, {'id': 203, 'position_km': 3.299}]"
24,1875,[]
12,1881,"[{'id': 302, 'position_km': 6.799}, {'id': 303, 'position_km': 6.199}, {'id': 101, 'position_km': 4.799}, {'id': 102, 'position_km': 4.199}, {'id': 201, 'position_km': 4.199}, {'id': 301, 'position_km': 1.4}]"
32,1881,"[{'id': 204, 'position_km': 1.899}, {'id': 103, 'position_km': 0.2}]"
42,1881,[]
21,1881,[]
23,1881,"[{'id': 203, 'position_km': 3.899}]"
24,1881,[]
12,1882,"[{'id': 302, 'position_km': 6.999}, {'id': 303, 'position_km': 6.399}, {'id': 101, 'position_km': 4.999}, {'id': 102, 'position_km': 4.399}, {'id': 201, 'position_km': 4.399}, {'id': 301, 'position_km': 1.599}]"
32,1882,"[{'id': 204, 'position_km': 1.999}, {'id': 103, 'position_km': 0.3}]"
42,1882,[]
21,1882,[]
23,1882,"[{'id': 203, 'position_km': 3.999}]"
24,1882,[]
12,1885,"[{'id': 303, 'position_km': 6.999}, {'id': 101, 'position_km': 5.599}, {'id': 102, 'position_km': 4.999}, {'id': 201, 'position_km': 4.999}, {'id': 301, 'position_km': 2.199}]"
32,1885,"[{'id': 204, 'position_km': 2.299}, {'id': 103, 'position_km': 0.6}, {'id': 104, 'position_km': 0.3}, {'id': 202, 'position_km': 0.3}]"
42,1885,[]
21,1885,[]
23,1885,[]
24,1885,[]
12,1886,"[{'id': 303, 'position_km': 7.0}, {'id': 101, 'position_km': 5.799}, {'id': 102, 'position_km': 5.199}, {'id': 201, 'position_km': 5.199}, {'id': 301, 'position_km': 2.399}]"
42,1921,"[{'id': 301, 'position_km': 0.899}]"
