clock_tick,train_id,station_id,segment_id,stops_seen_so_far,passenger_count
1679,203,2.0,,"[3, 2, 1, 2]",2
1679,302,,12.0,"[4, 2, 1]",14
1679,303,,12.0,"[4, 2, 1]",2
1679,101,,21.0,"[1, 2, 3, 2]",0
1679,102,,21.0,"[1, 2, 3, 2]",0
1679,201,,21.0,"[3, 2]",0
1679,301,,21.0,"[4, 2]",0
1679,204,,23.0,"[3, 2, 1, 2]",15
1679,103,,23.0,"[1, 2]",5
1679,104,,23.0,"[1, 2]",10
1679,202,,23.0,"[3, 2, 1, 2]",1
1680,203,2.0,,"[3, 2, 1, 2]",2
1680,302,,12.0,"[4, 2, 1]",14
1680,303,,12.0,"[4, 2, 1]",2
1680,101,,21.0,"[1, 2, 3, 2]",0
1680,102,,21.0,"[1, 2, 3, 2]",0
1680,201,,21.0,"[3, 2]",0
1680,301,,21.0,"[4, 2]",0
1680,204,,23.0,"[3, 2, 1, 2]",15
1680,103,,23.0,"[1, 2]",5
1680,104,,23.0,"[1, 2]",10
1680,202,,23.0,"[3, 2, 1, 2]",1
1686,302,,12.0,"[4, 2, 1]",14
1686,303,,12.0,"[4, 2, 1]",2
1686,101,,21.0,"[1, 2, 3, 2]",0
1686,102,,21.0,"[1, 2, 3, 2]",0
1686,201,,21.0,"[3, 2]",0
1686,301,,21.0,"[4, 2]",0
1686,204,,23.0,"[3, 2, 1, 2]",15
1686,103,,23.0,"[1, 2]",5
1686,104,,23.0,"[1, 2]",10
1686,202,,23.0,"[3, 2, 1, 2]",1
1686,203,,23.0,"[3, 2, 1, 2]",2
1687,302,,12.0,"[4, 2, 1]",14
1687,303,,12.0,"[4, 2, 1]",2
1662,102,,21.0,"[1, 2, 3, 2]",0
1662,201,,21.0,"[3, 2]",0
1662,301,,21.0,"[4, 2]",0
1662,204,,23.0,"[3, 2, 1, 2]",15
1663,103,,12.0,[1],5
1663,104,,12.0,[1],4
1663,202,,12.0,"[3, 2, 1]",0
1663,203,,12.0,"[3, 2, 1]",2
1663,302,,21.0,"[4, 2]",0
1663,303,,21.0,"[4, 2]",0
1663,101,,21.0,"[1, 2, 3, 2]",0
1663,102,,21.0,"[1, 2, 3, 2]",0
1663,201,,21.0,"[3, 2]",0
1663,301,,21.0,"[4, 2]",0
1663,204,,23.0,"[3, 2, 1, 2]",15
1664,103,,12.0,[1],5
1664,104,,12.0,[1],4
1664,202,,12.0,"[3, 2, 1]",0
1664,203,,12.0,"[3, 2, 1]",2
1664,302,,21.0,"[4, 2]",0
1664,303,,21.0,"[4, 2]",0
1664,101,,21.0,"[1, 2, 3, 2]",0
1664,102,,21.0,"[1, 2, 3, 2]",0
1664,201,,21.0,"[3, 2]",0
1664,301,,21.0,"[4, 2]",0
1664,204,,23.0,"[3, 2, 1, 2]",15
1665,103,,12.0,[1],5
1665,104,,12.0,[1],4
1665,202,,12.0,"[3, 2, 1]",0
1665,203,,12.0,"[3, 2, 1]",2
1665,302,,21.0,"[4, 2]",0
1665,303,,21.0,"[4, 2]",0
1665,101,,21.0,"[1, 2, 3, 2]",0
1665,102,,21.0,"[1, 2, 3, 2]",0
1665,201,,21.0,"[3, 2]",0
1665,301,,21.0,"[4, 2]",0
1665,204,,23.0,"[3, 2, 1, 2]",15
1666,103,,12.0,[1],5
1666,104,,12.0,[1],4
1666,202,,12.0,"[3, 2, 1]",0
1666,203,,12.0,"[3, 2, 1]",2
1666,302,,21.0,"[4, 2]",0
1666,303,,21.0,"[4, 2]",0
1666,101,,21.0,"[1, 2, 3, 2]",0
1666,102,,21.0,"[1, 2, 3, 2]",0
1666,201,,21.0,"[3, 2]",0
1666,301,,21.0,"[4, 2]",0
1666,204,,23.0,"[3, 2, 1, 2]",15
1667,103,,12.0,[1],5
1667,104,,12.0,[1],4
1667,202,,12.0,"[3, 2, 1]",0
1667,203,,12.0,"[3, 2, 1]",2
1667,302,,21.0,"[4, 2]",0
1667,303,,21.0,"[4, 2]",0
1667,101,,21.0,"[1, 2, 3, 2]",0
1667,102,,21.0,"[1, 2, 3, 2]",0
1667,201,,21.0,"[3, 2]",0
1667,301,,21.0,"[4, 2]",0
1667,204,,23.0,"[3, 2, 1, 2]",15
1668,103,,12.0,[1],5
1668,104,,12.0,[1],4
1668,202,,12.0,"[3, 2, 1]",0
1668,203,,12.0,"[3, 2, 1]",2
1668,302,,21.0,"[4, 2]",0
1668,303,,21.0,"[4, 2]",0
1668,101,,21.0,"[1, 2, 3, 2]",0
1668,102,,21.0,"[1, 2, 3, 2]",0
1668,201,,21.0,"[3, 2]",0
1668,301,,21.0,"[4, 2]",0
1668,204,,23.0,"[3, 2, 1, 2]",15
1669,103,,12.0,[1],5
1669,104,,12.0,[1],4
1669,202,,12.0,"[3, 2, 1]",0
1669,203,,12.0,"[3, 2, 1]",2
1669,302,,21.0,"[4, 2]",0
1669,303,,21.0,"[4, 2]",0
1669,101,,21.0,"[1, 2, 3, 2]",0
1669,102,,21.0,"[1, 2, 3, 2]",0
1669,201,,21.0,"[3, 2]",0
1669,301,,21.0,"[4, 2]",0
1669,204,,23.0,"[3, 2, 1, 2]",15
1670,302,1.0,,"[4, 2, 1]",0
1670,103,,12.0,[1],5
1670,104,,12.0,[1],4
1670,202,,12.0,"[3, 2, 1]",0
1670,203,,12.0,"[3, 2, 1]",2
1670,303,,21.0,"[4, 2]",0
1670,101,,21.0,"[1, 2, 3, 2]",0
1670,102,,21.0,"[1, 2, 3, 2]",0
1670,201,,21.0,"[3, 2]",0
1670,301,,21.0,"[4, 2]",0
1670,204,,23.0,"[3, 2, 1, 2]",15
1671,302,1.0,,"[4, 2, 1]",0
1671,103,,12.0,[1],5
1671,104,,12.0,[1],4
1671,202,,12.0,"[3, 2, 1]",0
1671,203,,12.0,"[3, 2, 1]",2
1671,303,,21.0,"[4, 2]",0
1671,101,,21.0,"[1, 2, 3, 2]",0
1671,102,,21.0,"[1, 2, 3, 2]",0
1671,201,,21.0,"[3, 2]",0
1671,301,,21.0,"[4, 2]",0
1671,204,,23.0,"[3, 2, 1, 2]",15
1672,103,,12.0,[1],5
1672,104,,12.0,[1],4
1672,202,,12.0,"[3, 2, 1]",0
1672,203,,12.0,"[3, 2, 1]",2
1672,302,,12.0,"[4, 2, 1]",14
1672,303,,21.0,"[4, 2]",0
1672,101,,21.0,"[1, 2, 3, 2]",0
1672,102,,21.0,"[1, 2, 3, 2]",0
1672,201,,21.0,"[3, 2]",0
1672,301,,21.0,"[4, 2]",0
1672,204,,23.0,"[3, 2, 1, 2]",15
1675,104,,12.0,[1],4
1675,202,,12.0,"[3, 2, 1]",0
1675,203,,12.0,"[3, 2, 1]",2
1675,302,,12.0,"[4, 2, 1]",14
1675,303,,12.0,"[4, 2, 1]",2
1675,101,,21.0,"[1, 2, 3, 2]",0
1675,102,,21.0,"[1, 2, 3, 2]",0
1675,201,,21.0,"[3, 2]",0
1675,301,,21.0,"[4, 2]",0
1675,204,,23.0,"[3, 2, 1, 2]",15
1675,103,,23.0,"[1, 2]",5
1676,104,2.0,,"[1, 2]",4
1676,202,2.0,,"[3, 2, 1, 2]",0
1676,203,,12.0,"[3, 2, 1]",2
1676,302,,12.0,"[4, 2, 1]",14
1676,303,,12.0,"[4, 2, 1]",2
1676,101,,21.0,"[1, 2, 3, 2]",0
1676,102,,21.0,"[1, 2, 3, 2]",0
1676,201,,21.0,"[3, 2]",0
1676,301,,21.0,"[4, 2]",0
1676,204,,23.0,"[3, 2, 1, 2]",15
1676,103,,23.0,"[1, 2]",5
1681,302,,12.0,"[4, 2, 1]",14
1681,303,,12.0,"[4, 2, 1]",2
1681,101,,21.0,"[1, 2, 3, 2]",0
1681,102,,21.0,"[1, 2, 3, 2]",0
1681,201,,21.0,"[3, 2]",0
1681,301,,21.0,"[4, 2]",0
1681,204,,23.0,"[3, 2, 1, 2]",15
1681,103,,23.0,"[1, 2]",5
1681,104,,23.0,"[1, 2]",10
1681,202,,23.0,"[3, 2, 1, 2]",1
1681,203,,23.0,"[3, 2, 1, 2]",2
1682,302,,12.0,"[4, 2, 1]",14
1682,303,,12.0,"[4, 2, 1]",2
1682,101,,21.0,"[1, 2, 3, 2]",0
1682,102,,21.0,"[1, 2, 3, 2]",0
1682,201,,21.0,"[3, 2]",0
1682,301,,21.0,"[4, 2]",0
1682,204,,23.0,"[3, 2, 1, 2]",15
1682,103,,23.0,"[1, 2]",5
1682,104,,23.0,"[1, 2]",10
1682,202,,23.0,"[3, 2, 1, 2]",1
1682,203,,23.0,"[3, 2, 1, 2]",2
1683,302,,12.0,"[4, 2, 1]",14
1683,303,,12.0,"[4, 2, 1]",2
1683,101,,21.0,"[1, 2, 3, 2]",0
1683,102,,21.0,"[1, 2, 3, 2]",0
1683,201,,21.0,"[3, 2]",0
1683,301,,21.0,"[4, 2]",0
1683,204,,23.0,"[3, 2, 1, 2]",15
1683,103,,23.0,"[1, 2]",5
1683,104,,23.0,"[1, 2]",10
1683,202,,23.0,"[3, 2, 1, 2]",1
1683,203,,23.0,"[3, 2, 1, 2]",2
1684,302,,12.0,"[4, 2, 1]",14
1684,303,,12.0,"[4, 2, 1]",2
1684,101,,21.0,"[1, 2, 3, 2]",0
1684,102,,21.0,"[1, 2, 3, 2]",0
1684,201,,21.0,"[3, 2]",0
1684,301,,21.0,"[4, 2]",0
1684,204,,23.0,"[3, 2, 1, 2]",15
1684,103,,23.0,"[1, 2]",5
1684,104,,23.0,"[1, 2]",10
1684,202,,23.0,"[3, 2, 1, 2]",1
1684,203,,23.0,"[3, 2, 1, 2]",2
1685,302,,12.0,"[4, 2, 1]",14
1685,303,,12.0,"[4, 2, 1]",2
1685,101,,21.0,"[1, 2, 3, 2]",0
1685,102,,21.0,"[1, 2, 3, 2]",0
1685,201,,21.0,"[3, 2]",0
1685,301,,21.0,"[4, 2]",0
1685,204,,23.0,"[3, 2, 1, 2]",15
1685,103,,23.0,"[1, 2]",5
1685,104,,23.0,"[1, 2]",10
1685,202,,23.0,"[3, 2, 1, 2]",1
1685,203,,23.0,"[3, 2, 1, 2]",2
1688,302,,12.0,"[4, 2, 1]",14
1688,303,,12.0,"[4, 2, 1]",2
1688,101,,21.0,"[1, 2, 3, 2]",0
1688,102,,21.0,"[1, 2, 3, 2]",0
1688,201,,21.0,"[3, 2]",0
1688,301,,21.0,"[4, 2]",0
1688,204,,23.0,"[3, 2, 1, 2]",15
1688,103,,23.0,"[1, 2]",5
1688,104,,23.0,"[1, 2]",10
1688,202,,23.0,"[3, 2, 1, 2]",1
1688,203,,23.0,"[3, 2, 1, 2]",2
1689,302,,12.0,"[4, 2, 1]",14
1689,303,,12.0,"[4, 2, 1]",2
1689,101,,21.0,"[1, 2, 3, 2]",0
1689,102,,21.0,"[1, 2, 3, 2]",0
1689,201,,21.0,"[3, 2]",0
1689,301,,21.0,"[4, 2]",0
1689,204,,23.0,"[3, 2, 1, 2]",15
1689,103,,23.0,"[1, 2]",5
1689,104,,23.0,"[1, 2]",10
1689,202,,23.0,"[3, 2, 1, 2]",1
1689,203,,23.0,"[3, 2, 1, 2]",2
1690,302,,12.0,"[4, 2, 1]",14
1690,303,,12.0,"[4, 2, 1]",2
1690,101,,21.0,"[1, 2, 3, 2]",0
1690,102,,21.0,"[1, 2, 3, 2]",0
1690,201,,21.0,"[3, 2]",0
1690,301,,21.0,"[4, 2]",0
1690,204,,23.0,"[3, 2, 1, 2]",15
1690,103,,23.0,"[1, 2]",5
1690,104,,23.0,"[1, 2]",10
1690,202,,23.0,"[3, 2, 1, 2]",1
1690,203,,23.0,"[3, 2, 1, 2]",2
1691,302,,12.0,"[4, 2, 1]",14
1691,303,,12.0,"[4, 2, 1]",2
1691,101,,21.0,"[1, 2, 3, 2]",0
1691,102,,21.0,"[1, 2, 3, 2]",0
1691,201,,21.0,"[3, 2]",0
1691,301,,21.0,"[4, 2]",0
1691,204,,23.0,"[3, 2, 1, 2]",15
1691,103,,23.0,"[1, 2]",5
1691,104,,23.0,"[1, 2]",10
1691,202,,23.0,"[3, 2, 1, 2]",1
1691,203,,23.0,"[3, 2, 1, 2]",2
1694,101,1.0,,"[1, 2, 3, 2, 1]",0
1694,302,,12.0,"[4, 2, 1]",14
1694,303,,12.0,"[4, 2, 1]",2
1694,102,,21.0,"[1, 2, 3, 2]",0
1694,201,,21.0,"[3, 2]",0
1694,301,,21.0,"[4, 2]",0
1694,204,,23.0,"[3, 2, 1, 2]",15
1694,103,,23.0,"[1, 2]",5
1694,104,,23.0,"[1, 2]",10
1694,202,,23.0,"[3, 2, 1, 2]",1
1694,203,,23.0,"[3, 2, 1, 2]",2
1695,101,1.0,,[1],0
1695,302,,12.0,"[4, 2, 1]",14
1695,303,,12.0,"[4, 2, 1]",2
1695,102,,21.0,"[1, 2, 3, 2]",0
1695,201,,21.0,"[3, 2]",0
1695,301,,21.0,"[4, 2]",0
1695,204,,23.0,"[3, 2, 1, 2]",15
1695,103,,23.0,"[1, 2]",5
1695,104,,23.0,"[1, 2]",10
1695,202,,23.0,"[3, 2, 1, 2]",1
1695,203,,23.0,"[3, 2, 1, 2]",2
1696,302,,12.0,"[4, 2, 1]",14
1696,303,,12.0,"[4, 2, 1]",2
1696,101,,12.0,[1],10
1696,102,,21.0,"[1, 2, 3, 2]",0
1696,201,,21.0,"[3, 2]",0
1696,301,,21.0,"[4, 2]",0
1696,204,,23.0,"[3, 2, 1, 2]",15
1696,103,,23.0,"[1, 2]",5
1696,104,,23.0,"[1, 2]",10
1696,202,,23.0,"[3, 2, 1, 2]",1
1696,203,,23.0,"[3, 2, 1, 2]",2
1697,102,1.0,,"[1, 2, 3, 2, 1]",0
1697,201,1.0,,"[3, 2, 1]",0
1697,301,1.0,,"[4, 2, 1]",0
1697,302,,12.0,"[4, 2, 1]",14
1697,303,,12.0,"[4, 2, 1]",2
1697,101,,12.0,[1],10
1697,204,,23.0,"[3, 2, 1, 2]",15
1687,101,,21.0,"[1, 2, 3, 2]",0
1687,102,,21.0,"[1, 2, 3, 2]",0
1687,201,,21.0,"[3, 2]",0
1687,301,,21.0,"[4, 2]",0
1687,204,,23.0,"[3, 2, 1, 2]",15
1687,103,,23.0,"[1, 2]",5
1687,104,,23.0,"[1, 2]",10
1687,202,,23.0,"[3, 2, 1, 2]",1
1687,203,,23.0,"[3, 2, 1, 2]",2
1692,302,,12.0,"[4, 2, 1]",14
1692,303,,12.0,"[4, 2, 1]",2
1692,101,,21.0,"[1, 2, 3, 2]",0
1692,102,,21.0,"[1, 2, 3, 2]",0
1692,201,,21.0,"[3, 2]",0
1692,301,,21.0,"[4, 2]",0
1692,204,,23.0,"[3, 2, 1, 2]",15
1692,103,,23.0,"[1, 2]",5
1692,104,,23.0,"[1, 2]",10
1692,202,,23.0,"[3, 2, 1, 2]",1
1692,203,,23.0,"[3, 2, 1, 2]",2
1693,302,,12.0,"[4, 2, 1]",14
1693,303,,12.0,"[4, 2, 1]",2
1693,101,,21.0,"[1, 2, 3, 2]",0
1693,102,,21.0,"[1, 2, 3, 2]",0
1693,201,,21.0,"[3, 2]",0
1693,301,,21.0,"[4, 2]",0
1693,204,,23.0,"[3, 2, 1, 2]",15
1693,103,,23.0,"[1, 2]",5
1693,104,,23.0,"[1, 2]",10
1693,202,,23.0,"[3, 2, 1, 2]",1
1693,203,,23.0,"[3, 2, 1, 2]",2
1698,204,,23.0,"[3, 2, 1, 2]",15
1698,103,,23.0,"[1, 2]",5
1698,104,,23.0,"[1, 2]",10
1698,202,,23.0,"[3, 2, 1, 2]",1
1698,203,,23.0,"[3, 2, 1, 2]",2
1699,204,3.0,,"[3, 2, 1, 2, 3]",15
1699,302,,12.0,"[4, 2, 1]",14
1699,303,,12.0,"[4, 2, 1]",2
1699,101,,12.0,[1],10
1699,102,,12.0,[1],1
1699,201,,12.0,"[3, 2, 1]",0
1699,301,,12.0,"[4, 2, 1]",0
1699,103,,23.0,"[1, 2]",5
1699,104,,23.0,"[1, 2]",10
1699,202,,23.0,"[3, 2, 1, 2]",1
1699,203,,23.0,"[3, 2, 1, 2]",2
1707,302,,12.0,"[4, 2, 1]",14
1707,303,,12.0,"[4, 2, 1]",2
1707,101,,12.0,[1],10
1707,102,,12.0,[1],1
1707,201,,12.0,"[3, 2, 1]",0
1707,301,,12.0,"[4, 2, 1]",0
1707,204,,32.0,[3],15
1707,103,,23.0,"[1, 2]",5
1707,104,,23.0,"[1, 2]",10
1707,202,,23.0,"[3, 2, 1, 2]",1
1707,203,,23.0,"[3, 2, 1, 2]",2
1722,203,3.0,,"[3, 2, 1, 2, 3]",2
1722,101,,12.0,[1],10
1722,102,,12.0,[1],1
1722,201,,12.0,"[3, 2, 1]",0
1722,301,,12.0,"[4, 2, 1]",0
1722,204,,32.0,[3],15
1722,103,,32.0,"[1, 2, 3]",5
1722,104,,32.0,"[1, 2, 3]",10
1722,202,,32.0,[3],10
1722,303,,42.0,[4],0
1722,302,,21.0,"[4, 2]",0
1723,303,2.0,,"[4, 2]",0
1723,203,3.0,,[3],0
1723,101,,12.0,[1],10
1723,102,,12.0,[1],1
1723,201,,12.0,"[3, 2, 1]",0
1723,301,,12.0,"[4, 2, 1]",0
1723,204,,32.0,[3],15
1723,103,,32.0,"[1, 2, 3]",5
1723,104,,32.0,"[1, 2, 3]",10
1723,202,,32.0,[3],10
1723,302,,21.0,"[4, 2]",0
1724,303,2.0,,"[4, 2]",0
1724,101,,12.0,[1],10
1724,102,,12.0,[1],1
1724,201,,12.0,"[3, 2, 1]",0
1724,301,,12.0,"[4, 2, 1]",0
1724,204,,32.0,[3],15
1724,103,,32.0,"[1, 2, 3]",5
1724,104,,32.0,"[1, 2, 3]",10
1724,202,,32.0,[3],10
1724,203,,32.0,[3],9
1724,302,,21.0,"[4, 2]",0
1743,103,,32.0,"[1, 2, 3]",5
1697,103,,23.0,"[1, 2]",5
1697,104,,23.0,"[1, 2]",10
1697,202,,23.0,"[3, 2, 1, 2]",1
1697,203,,23.0,"[3, 2, 1, 2]",2
1698,102,1.0,,[1],0
1698,201,1.0,,"[3, 2, 1]",0
1698,301,1.0,,"[4, 2, 1]",0
1698,302,,12.0,"[4, 2, 1]",14
1698,303,,12.0,"[4, 2, 1]",2
1698,101,,12.0,[1],10
1700,204,3.0,,[3],0
1700,302,,12.0,"[4, 2, 1]",14
1700,303,,12.0,"[4, 2, 1]",2
1700,101,,12.0,[1],10
1700,102,,12.0,[1],1
1700,201,,12.0,"[3, 2, 1]",0
1700,301,,12.0,"[4, 2, 1]",0
1700,103,,23.0,"[1, 2]",5
1700,104,,23.0,"[1, 2]",10
1700,202,,23.0,"[3, 2, 1, 2]",1
1700,203,,23.0,"[3, 2, 1, 2]",2
1701,302,,12.0,"[4, 2, 1]",14
1701,303,,12.0,"[4, 2, 1]",2
1701,101,,12.0,[1],10
1701,102,,12.0,[1],1
1701,201,,12.0,"[3, 2, 1]",0
1701,301,,12.0,"[4, 2, 1]",0
1701,204,,32.0,[3],15
1701,103,,23.0,"[1, 2]",5
1701,104,,23.0,"[1, 2]",10
1701,202,,23.0,"[3, 2, 1, 2]",1
1701,203,,23.0,"[3, 2, 1, 2]",2
1702,302,,12.0,"[4, 2, 1]",14
1702,303,,12.0,"[4, 2, 1]",2
1702,101,,12.0,[1],10
1702,102,,12.0,[1],1
1702,201,,12.0,"[3, 2, 1]",0
1702,301,,12.0,"[4, 2, 1]",0
1702,204,,32.0,[3],15
1702,103,,23.0,"[1, 2]",5
1702,104,,23.0,"[1, 2]",10
1702,202,,23.0,"[3, 2, 1, 2]",1
1702,203,,23.0,"[3, 2, 1, 2]",2
1703,302,,12.0,"[4, 2, 1]",14
1703,303,,12.0,"[4, 2, 1]",2
1703,101,,12.0,[1],10
1703,102,,12.0,[1],1
1703,201,,12.0,"[3, 2, 1]",0
1703,301,,12.0,"[4, 2, 1]",0
1703,204,,32.0,[3],15
1703,103,,23.0,"[1, 2]",5
1703,104,,23.0,"[1, 2]",10
1703,202,,23.0,"[3, 2, 1, 2]",1
1703,203,,23.0,"[3, 2, 1, 2]",2
1704,302,,12.0,"[4, 2, 1]",14
1704,303,,12.0,"[4, 2, 1]",2
1704,101,,12.0,[1],10
1704,102,,12.0,[1],1
1704,201,,12.0,"[3, 2, 1]",0
1704,301,,12.0,"[4, 2, 1]",0
1704,204,,32.0,[3],15
1704,103,,23.0,"[1, 2]",5
1704,104,,23.0,"[1, 2]",10
1704,202,,23.0,"[3, 2, 1, 2]",1
1704,203,,23.0,"[3, 2, 1, 2]",2
1705,302,,12.0,"[4, 2, 1]",14
1705,303,,12.0,"[4, 2, 1]",2
1705,101,,12.0,[1],10
1705,102,,12.0,[1],1
1705,201,,12.0,"[3, 2, 1]",0
1705,301,,12.0,"[4, 2, 1]",0
1705,204,,32.0,[3],15
1705,103,,23.0,"[1, 2]",5
1705,104,,23.0,"[1, 2]",10
1705,202,,23.0,"[3, 2, 1, 2]",1
1705,203,,23.0,"[3, 2, 1, 2]",2
1706,302,,12.0,"[4, 2, 1]",14
1706,303,,12.0,"[4, 2, 1]",2
1706,101,,12.0,[1],10
1706,102,,12.0,[1],1
1706,201,,12.0,"[3, 2, 1]",0
1706,301,,12.0,"[4, 2, 1]",0
1706,204,,32.0,[3],15
1706,103,,23.0,"[1, 2]",5
1706,104,,23.0,"[1, 2]",10
1706,202,,23.0,"[3, 2, 1, 2]",1
1706,203,,23.0,"[3, 2, 1, 2]",2
1708,302,2.0,,"[4, 2, 1, 2]",14
1708,303,,12.0,"[4, 2, 1]",2
1708,101,,12.0,[1],10
1708,102,,12.0,[1],1
1708,201,,12.0,"[3, 2, 1]",0
1708,301,,12.0,"[4, 2, 1]",0
1708,204,,32.0,[3],15
1708,103,,23.0,"[1, 2]",5
1708,104,,23.0,"[1, 2]",10
1708,202,,23.0,"[3, 2, 1, 2]",1
1708,203,,23.0,"[3, 2, 1, 2]",2
1709,302,2.0,,"[4, 2, 1, 2]",0
1709,303,,12.0,"[4, 2, 1]",2
1709,101,,12.0,[1],10
1709,102,,12.0,[1],1
1709,201,,12.0,"[3, 2, 1]",0
1709,301,,12.0,"[4, 2, 1]",0
1709,204,,32.0,[3],15
1709,103,,23.0,"[1, 2]",5
1709,104,,23.0,"[1, 2]",10
1709,202,,23.0,"[3, 2, 1, 2]",1
1709,203,,23.0,"[3, 2, 1, 2]",2
1710,303,,12.0,"[4, 2, 1]",2
1710,101,,12.0,[1],10
1710,102,,12.0,[1],1
1710,201,,12.0,"[3, 2, 1]",0
1710,301,,12.0,"[4, 2, 1]",0
1710,204,,32.0,[3],15
1710,103,,23.0,"[1, 2]",5
1710,104,,23.0,"[1, 2]",10
1710,202,,23.0,"[3, 2, 1, 2]",1
1710,203,,23.0,"[3, 2, 1, 2]",2
1710,302,,24.0,"[4, 2, 1, 2]",12
1711,303,2.0,,"[4, 2, 1, 2]",2
1711,101,,12.0,[1],10
1711,102,,12.0,[1],1
1711,201,,12.0,"[3, 2, 1]",0
1711,301,,12.0,"[4, 2, 1]",0
1711,204,,32.0,[3],15
1711,103,,23.0,"[1, 2]",5
1711,104,,23.0,"[1, 2]",10
1711,202,,23.0,"[3, 2, 1, 2]",1
1711,203,,23.0,"[3, 2, 1, 2]",2
1711,302,,24.0,"[4, 2, 1, 2]",12
1712,303,2.0,,"[4, 2, 1, 2]",0
1712,101,,12.0,[1],10
1712,102,,12.0,[1],1
1712,201,,12.0,"[3, 2, 1]",0
1712,301,,12.0,"[4, 2, 1]",0
1712,204,,32.0,[3],15
1712,103,,23.0,"[1, 2]",5
1712,104,,23.0,"[1, 2]",10
1712,202,,23.0,"[3, 2, 1, 2]",1
1712,203,,23.0,"[3, 2, 1, 2]",2
1712,302,,24.0,"[4, 2, 1, 2]",12
1713,101,,12.0,[1],10
1713,102,,12.0,[1],1
1713,201,,12.0,"[3, 2, 1]",0
1713,301,,12.0,"[4, 2, 1]",0
1713,204,,32.0,[3],15
1713,103,,23.0,"[1, 2]",5
1713,104,,23.0,"[1, 2]",10
1713,202,,23.0,"[3, 2, 1, 2]",1
1713,203,,23.0,"[3, 2, 1, 2]",2
1713,302,,24.0,"[4, 2, 1, 2]",12
1713,303,,24.0,"[4, 2, 1, 2]",0
1714,302,4.0,,"[4, 2, 1, 2, 4]",12
1714,101,,12.0,[1],10
1714,102,,12.0,[1],1
1714,201,,12.0,"[3, 2, 1]",0
1714,301,,12.0,"[4, 2, 1]",0
1714,204,,32.0,[3],15
1714,103,,23.0,"[1, 2]",5
1714,104,,23.0,"[1, 2]",10
1714,202,,23.0,"[3, 2, 1, 2]",1
1714,203,,23.0,"[3, 2, 1, 2]",2
1714,303,,24.0,"[4, 2, 1, 2]",0
1715,302,4.0,,[4],0
1715,101,,12.0,[1],10
1715,102,,12.0,[1],1
1715,201,,12.0,"[3, 2, 1]",0
1715,301,,12.0,"[4, 2, 1]",0
1715,204,,32.0,[3],15
1715,103,,23.0,"[1, 2]",5
1715,104,,23.0,"[1, 2]",10
1715,202,,23.0,"[3, 2, 1, 2]",1
1715,203,,23.0,"[3, 2, 1, 2]",2
1715,303,,24.0,"[4, 2, 1, 2]",0
1716,103,3.0,,"[1, 2, 3]",5
1716,101,,12.0,[1],10
1716,102,,12.0,[1],1
1716,201,,12.0,"[3, 2, 1]",0
1716,301,,12.0,"[4, 2, 1]",0
1716,204,,32.0,[3],15
1716,302,,42.0,[4],0
1716,104,,23.0,"[1, 2]",10
1716,202,,23.0,"[3, 2, 1, 2]",1
1716,203,,23.0,"[3, 2, 1, 2]",2
1716,303,,24.0,"[4, 2, 1, 2]",0
1717,103,3.0,,"[1, 2, 3]",0
1717,303,4.0,,"[4, 2, 1, 2, 4]",0
1717,101,,12.0,[1],10
1717,102,,12.0,[1],1
1717,201,,12.0,"[3, 2, 1]",0
1717,301,,12.0,"[4, 2, 1]",0
1717,204,,32.0,[3],15
1717,302,,42.0,[4],0
1717,104,,23.0,"[1, 2]",10
1717,202,,23.0,"[3, 2, 1, 2]",1
1717,203,,23.0,"[3, 2, 1, 2]",2
1718,303,4.0,,[4],0
1718,101,,12.0,[1],10
1718,102,,12.0,[1],1
1718,201,,12.0,"[3, 2, 1]",0
1718,301,,12.0,"[4, 2, 1]",0
1718,204,,32.0,[3],15
1718,103,,32.0,"[1, 2, 3]",5
1718,302,,42.0,[4],0
1718,104,,23.0,"[1, 2]",10
1718,202,,23.0,"[3, 2, 1, 2]",1
1718,203,,23.0,"[3, 2, 1, 2]",2
1719,104,3.0,,"[1, 2, 3]",10
1719,202,3.0,,"[3, 2, 1, 2, 3]",1
1719,101,,12.0,[1],10
1719,102,,12.0,[1],1
1719,201,,12.0,"[3, 2, 1]",0
1719,301,,12.0,"[4, 2, 1]",0
1719,204,,32.0,[3],15
1719,103,,32.0,"[1, 2, 3]",5
1719,302,,42.0,[4],0
1719,303,,42.0,[4],0
1719,203,,23.0,"[3, 2, 1, 2]",2
1720,302,2.0,,"[4, 2]",0
1720,104,3.0,,"[1, 2, 3]",0
1720,202,3.0,,[3],0
1720,101,,12.0,[1],10
1720,102,,12.0,[1],1
1720,201,,12.0,"[3, 2, 1]",0
1720,301,,12.0,"[4, 2, 1]",0
1720,204,,32.0,[3],15
1720,103,,32.0,"[1, 2, 3]",5
1720,303,,42.0,[4],0
1720,203,,23.0,"[3, 2, 1, 2]",2
1721,302,2.0,,"[4, 2]",0
1721,101,,12.0,[1],10
1721,102,,12.0,[1],1
1721,201,,12.0,"[3, 2, 1]",0
1721,301,,12.0,"[4, 2, 1]",0
1721,204,,32.0,[3],15
1721,103,,32.0,"[1, 2, 3]",5
1721,104,,32.0,"[1, 2, 3]",10
1721,202,,32.0,[3],10
1721,303,,42.0,[4],0
1721,203,,23.0,"[3, 2, 1, 2]",2
1725,101,,12.0,[1],10
1725,102,,12.0,[1],1
